data_id,name,rarity,restriction_level,img,type_id,sub_type_id,price_last_changed,max_offer_unit_price,min_sale_unit_price,offer_availability,sale_availability,sale_price_change_last_hour,offer_price_change_last_hour
12954,"Soft Rifle Stock",1,0,"https://render.guildwars2.com/file/32AA1AD8D093481C1C2F206DFB9BDA6FBBEE9B5E/63465.png",5,0,"2016-11-11 15:35:54 UTC",525,2114,1294,406,0,0
12955,"Seasoned Rifle Stock",1,0,"https://render.guildwars2.com/file/14EDBD500122F226CD230616A9913477C0BA2B5D/63464.png",5,0,"2016-11-11 11:42:34 UTC",2803,2819,1257,143,0,0
12956,"Elder Pistol Frame",1,0,"https://render.guildwars2.com/file/59BBA39720270DD4291C5164DECE61B6550EC8A4/219551.png",5,0,"2016-11-11 15:35:54 UTC",1465,2000,1929,1756,0,0
12957,"Green Pistol Frame",1,0,"https://render.guildwars2.com/file/3CD6E41164782CD5527A9D294D98DC7D254A78AD/63469.png",5,0,"2016-11-11 17:42:38 UTC",78,278,1338,1287,0,0
12958,"Hard Pistol Frame",1,0,"https://render.guildwars2.com/file/FEE80BE01B576DE653920C5EE300746BE82BC803/340049.png",5,0,"2016-11-11 17:42:38 UTC",2127,3695,524,251,0,0
12959,"Ancient Pistol Frame",1,0,"https://render.guildwars2.com/file/7D063E0F9AF40F7BB43218C60BD8C162D55617BF/340050.png",5,0,"2016-11-11 17:42:38 UTC",2804,4916,1401,497,0,0
12960,"Soft Pistol Frame",1,0,"https://render.guildwars2.com/file/D9FCAC3507FEDFCFAD1C32A3CAD0D6EB02C05EC7/63468.png",5,0,"2016-11-11 17:42:38 UTC",318,1297,731,498,0,0
12961,"Seasoned Pistol Frame",1,0,"https://render.guildwars2.com/file/FAABDDEFF3FB2F9D2A5908774AFEFA77A9A8BEC4/219552.png",5,0,"2016-11-11 17:42:38 UTC",1544,2675,1184,351,0,0
12962,"Thin String",1,0,"https://render.guildwars2.com/file/58E3CDFDE44174228057F756A094BE1E03071FFA/219553.png",5,0,"2016-11-11 06:36:02 UTC",770,1588,4339,3268,0,0
12963,"Hardened String",1,0,"https://render.guildwars2.com/file/E72748786F3494FA777EA6540E1E4C780100BE70/340051.png",5,0,"2016-11-11 17:42:38 UTC",13048,24544,2720,316,-2,0
12964,"Rawhide String",1,0,"https://render.guildwars2.com/file/5A05F0B331B8D36C0974D69FBE4EEA263172E600/63470.png",5,0,"2016-11-11 09:22:27 UTC",4,11,1578,76382,0,0
12965,"Rugged String",1,0,"https://render.guildwars2.com/file/B12D7A0A7F6F64046F7891B2E66E3B429E61F837/219554.png",5,0,"2016-11-11 17:42:38 UTC",3202,3804,1038,477,0,0
12966,"Thick String",1,0,"https://render.guildwars2.com/file/47080065F51C93C59AFFD2634516264F3C75D7E3/219555.png",5,0,"2016-11-11 17:42:38 UTC",2706,3849,3062,3473,-3,0
12967,"Coarse String",1,0,"https://render.guildwars2.com/file/475D7A1DE70AF144BE635C5CE949734B4E43B95A/219556.png",5,0,"2016-11-11 17:42:38 UTC",1059,2693,2674,447,0,0
12968,"Green Torch Handle",1,0,"https://render.guildwars2.com/file/07150D28D69DEED5B2C7445B1171FDAA75C0EBEA/219557.png",5,0,"2016-11-11 11:42:34 UTC",115,300,2087,1184,0,0
12969,"Soft Torch Handle",1,0,"https://render.guildwars2.com/file/1CDED3A263469CFC5C52F90CE8B531960214A8CC/219558.png",5,0,"2016-11-11 11:42:34 UTC",258,700,1040,1192,0,0
12970,"Elder Staff Shaft",1,0,"https://render.guildwars2.com/file/1EDBB23AA4622F2B0F0AC1190CBB0944BDB39E11/219559.png",5,0,"2016-11-11 15:35:54 UTC",2767,3999,4690,2898,0,0
12971,"Green Staff Shaft",1,0,"https://render.guildwars2.com/file/BBAC071EDC27462AA33B62AAD1BD4141675F2A79/63474.png",5,0,"2016-11-11 11:42:34 UTC",548,999,2187,1571,0,0
12972,"Hard Staff Shaft",1,0,"https://render.guildwars2.com/file/A56113A34768E8CF081ACEBCF3A12E9204B470B7/340052.png",5,0,"2016-11-11 17:42:38 UTC",5573,8206,2433,298,0,0
12973,"Ancient Staff Shaft",1,0,"https://render.guildwars2.com/file/C0E1B63906DBCEE10448EC1A5113976D4304D2A3/219560.png",5,0,"2016-11-11 17:42:38 UTC",5510,7209,471,1798,4,0
12974,"Soft Staff Shaft",1,0,"https://render.guildwars2.com/file/26AD049D2EA1570178FBC1F9B01711C9F580C9B9/63473.png",5,0,"2016-11-11 17:42:38 UTC",1139,1898,1057,1783,0,0
12975,"Seasoned Staff Shaft",1,0,"https://render.guildwars2.com/file/D3F74A2DF7CDEC63A8DEB02FD75719C1D42554F8/63475.png",5,0,"2016-11-11 17:42:38 UTC",4588,7499,2540,923,0,0
12976,"Ancient Scepter Rod",1,0,"https://render.guildwars2.com/file/E47FC99121FBDF7305367EB6BDB2BB1495C170AA/219561.png",5,0,"2016-11-11 17:42:43 UTC",3504,5904,1262,399,0,0
12977,"Elder Scepter Rod",1,0,"https://render.guildwars2.com/file/7EAEFDE991F302CE1150482E61D3757E1EABB703/219562.png",5,0,"2016-11-11 17:42:43 UTC",534,740,902,640,0,0
12978,"Green Scepter Rod",1,0,"https://render.guildwars2.com/file/F4F425E82FB947C85746C222A7550FA22A02F054/63476.png",5,0,"2016-11-10 18:29:57 UTC",279,504,1151,1139,0,0
12979,"Hard Scepter Rod",1,0,"https://render.guildwars2.com/file/FDFA9C50B1BECD0EC4030F1A1A32F80FD4F40BA1/340053.png",5,0,"2016-11-11 17:42:43 UTC",2776,4445,605,271,0,0
12980,"Seasoned Scepter Rod",1,0,"https://render.guildwars2.com/file/069F6EBE980A4EAD4EA9FDB77BD156C95907F40E/63479.png",5,0,"2016-11-11 11:42:34 UTC",2612,3938,1095,440,0,0
12981,"Soft Scepter Rod",1,0,"https://render.guildwars2.com/file/AB01EEFED79A5CB44063C735B5564406A5CCFB48/63477.png",5,0,"2016-11-11 09:22:32 UTC",362,1291,2438,929,0,0
12982,"Ancient Focus Casing",1,0,"https://render.guildwars2.com/file/E7085905F4D8D5AA9805E966E00AC7996A6F7AFB/219563.png",5,0,"2016-11-11 17:42:43 UTC",1409,2209,606,1064,0,0
12983,"Elder Focus Casing",1,0,"https://render.guildwars2.com/file/F61993491202AE62CC3527675B24E9A256B06D0F/219564.png",5,0,"2016-11-11 17:42:43 UTC",1225,2245,1301,668,0,0
12984,"Green Focus Casing",1,0,"https://render.guildwars2.com/file/9BB94DD605383C797E360302008057ED0607B190/219565.png",5,0,"2016-11-10 16:12:03 UTC",201,759,2045,899,0,0
12985,"Hard Focus Casing",1,0,"https://render.guildwars2.com/file/D51E4BE107A7ACDD4CF18034911C3A6AED15D9A4/340054.png",5,0,"2016-11-11 15:35:54 UTC",3198,4249,1340,221,0,0
12986,"Seasoned Focus Casing",1,0,"https://render.guildwars2.com/file/EE071A360E9E6CC62572370F51F3A62EF44642D3/66425.png",5,0,"2016-11-11 17:42:43 UTC",2168,4684,857,207,0,0
12987,"Soft Focus Casing",1,0,"https://render.guildwars2.com/file/36B3BB3A1C6CA3EC2B72D21E7D78A2373335E0AF/219566.png",5,0,"2016-11-11 17:42:43 UTC",502,1074,720,784,0,0
12988,"Orichalcum Plated Dowel",3,0,"https://render.guildwars2.com/file/4703A1CA2C61B002212E3D5A960C35BE13B5CF3B/455580.png",5,0,"2016-11-11 17:42:43 UTC",5196,6057,3874,11337,0,0
12989,"Mithril Plated Dowel",3,0,"https://render.guildwars2.com/file/D3EB5FDAACAD7709D9082E281055C4905BF3CAE4/455581.png",5,0,"2016-11-11 17:42:43 UTC",1130,1423,5697,21659,18,5
12990,"Bronze Plated Dowel",3,0,"https://render.guildwars2.com/file/1A34B1613F19C19997F40295A37E5AD902BB0F31/63487.png",5,0,"2016-11-11 17:42:43 UTC",258,394,7571,10157,0,0
12991,"Darksteel Plated Dowel",3,0,"https://render.guildwars2.com/file/E5694EE45C1A274B5AB6B3AFFC2091627069A269/455582.png",5,0,"2016-11-11 17:42:43 UTC",2031,2231,7202,4543,0,0
12992,"Steel Plated Dowel",3,0,"https://render.guildwars2.com/file/D87B1BB6BE69A3B90FBFD0D8E9AC5F0861FB7DF8/63489.png",5,0,"2016-11-11 17:42:43 UTC",3701,5000,9272,1354,0,0
12993,"Iron Plated Dowel",3,0,"https://render.guildwars2.com/file/927F24D0166FAB44575AE04A6E360D02435F3559/63490.png",5,0,"2016-11-11 17:42:43 UTC",1651,2345,9532,2473,0,0
12994,"Bronze Spear Head",1,0,"https://render.guildwars2.com/file/050067F90FDF30567B1A4A9A15301214DDA536DF/63491.png",5,0,"2016-11-11 15:35:58 UTC",561,1385,1121,1038,0,0
12995,"Darksteel Spear Head",1,0,"https://render.guildwars2.com/file/F141E30707964A5AB0C759211C9036D52AA3F097/340055.png",5,0,"2016-11-11 03:26:29 UTC",910,1528,1388,217,0,0
12996,"Iron Spear Head",1,0,"https://render.guildwars2.com/file/B2220E4D55E716CBC2B9D0B17EA84FD45341083F/63492.png",5,0,"2016-11-11 17:42:43 UTC",1213,2400,1182,277,-24,0
12997,"Mithril Spear Head",1,0,"https://render.guildwars2.com/file/B9A4F064FF5D79F3523A05BAC254924106069850/219567.png",5,0,"2016-11-11 17:42:43 UTC",18,76,3790,1262,1,0
12998,"Orichalcum Spear Head",1,0,"https://render.guildwars2.com/file/CDFD78B9F041170D6ABA47042ABDB448BC276C2D/340056.png",5,0,"2016-11-11 15:35:58 UTC",1218,1414,479,340,0,0
12999,"Steel Spear Head",1,0,"https://render.guildwars2.com/file/B22F29955EFA153A3C6A05222C5F9509BD47AFAD/63493.png",5,0,"2016-11-11 17:42:43 UTC",1283,2183,650,359,0,0
13000,"Bronze Trident Head",1,0,"https://render.guildwars2.com/file/9498D20ACAD065EA9848264A42CDCDF4271D0B62/63494.png",5,0,"2016-11-11 09:22:32 UTC",4,11,2328,208724,0,0
13001,"Darksteel Trident Head",1,0,"https://render.guildwars2.com/file/021474D3637A4995065EE5403DC216265B62FD6B/340057.png",5,0,"2016-11-11 09:22:32 UTC",83,342,2703,1924,0,0
13002,"Iron Trident Head",1,0,"https://render.guildwars2.com/file/35DC44DA6F3B1B804F08AE39337C77E5FA6CF33F/63496.png",5,0,"2016-11-10 18:30:03 UTC",42,150,3907,35351,0,0
13003,"Mithril Trident Head",1,0,"https://render.guildwars2.com/file/6A470004D34E5D95F707E3D548665A2D79A50EA9/219568.png",5,0,"2016-11-11 15:35:58 UTC",10,15,0,12006,0,0
13004,"Orichalcum Trident Head",1,0,"https://render.guildwars2.com/file/06AD512FB09C9F0F4AEDBF2E6A086D2D56D5572C/219569.png",5,0,"2016-11-11 17:42:43 UTC",909,1509,2211,539,0,0
13005,"Steel Trident Head",1,0,"https://render.guildwars2.com/file/A5B9B54CDD4E0CB543B74DC2313F655269E50693/63495.png",5,0,"2016-11-11 11:42:39 UTC",401,899,2815,945,0,0
13006,"Rune of Holding",2,0,"https://render.guildwars2.com/file/C7F70E23C60990209605F33E1ED3ACCEB04FBFAF/63498.png",5,0,"2016-11-11 15:35:58 UTC",1501,1798,2096,3218,0,0
13007,"Major Rune of Holding",3,0,"https://render.guildwars2.com/file/051B0A6DBD797D6D9CC1DFFA28F197DB05322D2B/63499.png",5,0,"2016-11-11 17:42:43 UTC",4407,7106,1822,462,0,0
13008,"Greater Rune of Holding",4,0,"https://render.guildwars2.com/file/2C591D0C7FF702983FC8290FBBF750EA9C4A9292/63500.png",5,0,"2016-11-11 15:35:58 UTC",19798,24665,546,442,0,0
13009,"Superior Rune of Holding",5,0,"https://render.guildwars2.com/file/CFA856D1EE9F01056490EE1CD2C637C2C1C5CBA6/63501.png",5,0,"2016-11-11 11:42:39 UTC",100004,121997,637,79,0,0
13010,"Minor Rune of Holding",1,0,"https://render.guildwars2.com/file/F6BEB9FE9A7008900EF4B59106A504D3DCD94121/63502.png",5,0,"2016-11-11 15:35:58 UTC",332,975,3055,3006,0,0
13011,"Seasoned Torch Handle",1,0,"https://render.guildwars2.com/file/351BEF1402D10D3ED868737FA57797B6FB6B6990/219570.png",5,0,"2016-11-11 17:42:43 UTC",1214,2000,1000,552,0,0
13012,"Hard Torch Handle",1,0,"https://render.guildwars2.com/file/F907B5B7EBC821E6A6174B78ED97963C0DF17A07/340058.png",5,0,"2016-11-11 17:42:43 UTC",1516,2700,2146,228,0,0
13013,"Elder Torch Handle",1,0,"https://render.guildwars2.com/file/C5B3B55C5A1B21B8E44E0CFC4061AE364EDFDB90/219571.png",5,0,"2016-11-11 17:42:43 UTC",438,1350,2506,206,0,0
13014,"Ancient Torch Handle",1,0,"https://render.guildwars2.com/file/0B95B4A13B583D01C250963050426B24480C0441/340059.png",5,0,"2016-11-11 17:42:43 UTC",3724,5492,635,761,0,0
13015,"Jute Tunic Panel",1,0,"https://render.guildwars2.com/file/2ED9193068B46520425973D20B5369C5CCED06D5/63503.png",5,0,"2016-11-11 11:42:39 UTC",904,1495,4947,1521,0,0
13016,"Jute Tunic Lining",1,0,"https://render.guildwars2.com/file/BCBEBC4578A3F50E66D7440EA59E12F720B74856/63504.png",5,0,"2016-10-23 14:44:39 UTC",2,4,37,123660,0,0
13017,"Jute Wristguard Strap",1,0,"https://render.guildwars2.com/file/0933B3CA980E4D35D0F949515CB66EA325BF2760/63505.png",5,0,"2016-11-10 22:26:50 UTC",145,330,5359,2325,0,0
13018,"Jute Wristguard Padding",1,0,"https://render.guildwars2.com/file/7DE071093828A3E03DDBEB0740C2E6E97FAB13B2/63506.png",5,0,"2016-11-10 22:26:50 UTC",110,195,5233,2820,0,0
13019,"Jute Breeches Panel",1,0,"https://render.guildwars2.com/file/58C349917FB40871B2E22F286C727F67117A0B09/63507.png",5,0,"2016-11-11 15:35:58 UTC",635,1250,4084,544,0,0
13020,"Jute Breeches Lining",1,0,"https://render.guildwars2.com/file/D9D9C71AF83ECB5C2E64ECB70B9A0C15E2E0490E/63508.png",5,0,"2016-11-07 21:13:22 UTC",4,5,3575,136303,0,0
13021,"Jute Sandal Upper",1,0,"https://render.guildwars2.com/file/B55680BA5F08C6CEBEF4F85EA3C5DDC00F9526CB/63509.png",5,0,"2016-11-10 22:26:50 UTC",215,444,3055,3147,0,0
13022,"Jute Sandal Sole",1,0,"https://render.guildwars2.com/file/D1FE762FC56295496E0FE9D34A6BBB0545C2473C/63510.png",5,0,"2016-11-11 00:37:55 UTC",40,68,0,15065,0,0
13023,"Jute Headpiece Strap",1,0,"https://render.guildwars2.com/file/CB6C73BB2A5E0ECF9C359194737D59D2A006136D/63511.png",5,0,"2016-11-11 15:35:58 UTC",68,297,4835,6342,0,0
13024,"Jute Headpiece Padding",1,0,"https://render.guildwars2.com/file/082BF693966AA42AC509ED0A9FDB48FE35C6CEC5/63512.png",5,0,"2016-11-11 15:35:58 UTC",23,110,8098,5292,0,0
13025,"Jute Epaulet Padding",1,0,"https://render.guildwars2.com/file/2303F0B81A6C3D2357F60A7ADBD6FAD4CABF7868/63513.png",5,0,"2016-11-11 15:35:59 UTC",106,314,538,5606,0,0
13026,"Jute Epaulet Panel",1,0,"https://render.guildwars2.com/file/97C36659E9480A080202207C0F177106994DF7EB/63514.png",5,0,"2015-08-06 17:48:44 UTC",0,4,0,360758,0,0
13027,"Wool Vestments Panel",1,0,"https://render.guildwars2.com/file/BF72B6DB46083EACD5971EB5B5BC09B03B0FBB06/63515.png",5,0,"2016-11-11 15:35:59 UTC",2177,3464,1101,754,0,0
13028,"Wool Vestments Lining",1,0,"https://render.guildwars2.com/file/062D7CECB03E421F99D6EAA76C09DDC1ADDEF94D/63516.png",5,0,"2016-11-11 00:37:55 UTC",8,10,0,46711,0,0
13029,"Wool Gloves Panel",1,0,"https://render.guildwars2.com/file/0C18B23FE83E5F08BCC4EF6F54EFA65F1A3A2A7F/63517.png",5,0,"2016-11-11 17:42:48 UTC",451,994,666,658,0,0
13030,"Wool Gloves Padding",1,0,"https://render.guildwars2.com/file/261A1F6A5F505238089AD629EFE85A1724041FDF/63518.png",5,0,"2016-11-11 09:22:37 UTC",251,437,1842,1051,0,0
13031,"Wool Trouser Panel",1,0,"https://render.guildwars2.com/file/0233146395691FBC79AA0C13064D66E8E7024CCF/63519.png",5,0,"2016-11-11 17:42:48 UTC",1201,2501,1082,467,0,0
13032,"Wool Trouser Lining",1,0,"https://render.guildwars2.com/file/04C8FB02F4B3BF1FA86977F79A4C056C0F3F4816/63520.png",5,0,"2016-11-11 17:42:48 UTC",5,10,3199,37239,-40,0
13033,"Wool Footwear Sole",1,0,"https://render.guildwars2.com/file/A2F12C05FF6A1FA70809B2E8E302FBB460DA6BB3/63521.png",5,0,"2016-11-11 09:22:37 UTC",126,371,936,1608,0,0
13034,"Wool Footwear Upper",1,0,"https://render.guildwars2.com/file/0EFDA21C1E80772FE0344CA54C294F03BA94FFA3/63522.png",5,0,"2016-11-11 15:35:59 UTC",200,900,524,464,0,0
13035,"Wool Headpiece Strap",1,0,"https://render.guildwars2.com/file/1F60B9A81C6B7A3A225606560E55EA4B48C8EF33/63523.png",5,0,"2016-11-11 11:42:44 UTC",450,1076,941,481,0,0
13036,"Wool Headpiece Padding",1,0,"https://render.guildwars2.com/file/47933EE232E51B0162460D15C0D733B996900EC3/63524.png",5,0,"2016-11-11 11:42:44 UTC",250,420,840,1009,0,0
13037,"Wool Epaulet Padding",1,0,"https://render.guildwars2.com/file/1F4FEF6F41C299A7461763AC21D448464919D9B9/63525.png",5,0,"2016-11-11 17:42:48 UTC",341,741,1628,568,52,0
13038,"Wool Epaulet Panel",1,0,"https://render.guildwars2.com/file/BE12F624DD3065F396CCC4C63879E13B0E27CDB2/63526.png",5,0,"2016-11-11 17:42:48 UTC",151,366,1803,7192,0,0
13039,"Cotton Coat Panel",1,0,"https://render.guildwars2.com/file/9FB3A519607E061F1553E74B127E7CADFD0C1E2A/63527.png",5,0,"2016-11-11 17:42:48 UTC",3596,5508,1424,426,0,0
13040,"Cotton Coat Lining",1,0,"https://render.guildwars2.com/file/30C40BFE4DAA1E9F630557A59E75F4DC11F97C60/63528.png",5,0,"2016-11-09 13:45:48 UTC",7,12,288,27387,0,0
13041,"Cotton Gloves Panel",1,0,"https://render.guildwars2.com/file/A162CF2691E3EAE07FC6A291E7D4D83710049077/63529.png",5,0,"2016-11-10 22:26:50 UTC",902,1630,838,408,0,0
13042,"Cotton Gloves Padding",1,0,"https://render.guildwars2.com/file/F8A1387F1AA09AEE7C5BC7B20DE0B7E73D34A120/63530.png",5,0,"2016-11-10 22:26:50 UTC",390,735,1167,861,0,0
13043,"Cotton Pants Panel",1,0,"https://render.guildwars2.com/file/07F95073E6E60A61906EFC0B3432403414DDD8BE/63531.png",5,0,"2016-11-11 17:42:48 UTC",2905,5629,826,261,0,0
13044,"Cotton Pants Lining",1,0,"https://render.guildwars2.com/file/3AC71717CF06CFA822C3CC0B3122E923EB30D6C1/63532.png",5,0,"2016-11-09 19:55:41 UTC",19,113,4110,5131,0,0
13045,"Cotton Shoe Sole",1,0,"https://render.guildwars2.com/file/0B6616DB4C6705AB4495B394F7B8A770ED4B0FD0/63533.png",5,0,"2016-11-10 18:30:07 UTC",124,500,727,431,0,0
13046,"Cotton Shoe Upper",1,0,"https://render.guildwars2.com/file/E6127912E1AAF4AE992EB1C20B51BBDAB9DEF265/63534.png",5,0,"2016-11-10 18:30:07 UTC",521,1436,1251,535,0,0
13047,"Cotton Helm Strap",1,0,"https://render.guildwars2.com/file/D71511B2C49EF10CD970DA4A02A153DC03F7DFD2/63535.png",5,0,"2016-11-11 17:42:48 UTC",468,1541,748,318,-6,0
13048,"Cotton Helm Padding",1,0,"https://render.guildwars2.com/file/FED450AAC0FA15CF6C30180CF337735EEFFD3A06/63536.png",5,0,"2016-11-10 22:26:50 UTC",481,767,1315,2271,0,0
13049,"Cotton Epaulet Padding",1,0,"https://render.guildwars2.com/file/F01C0A9444E6A15262B2C104F793C2BED4E879E7/63537.png",5,0,"2016-11-11 09:22:37 UTC",395,1991,1496,313,0,0
13050,"Cotton Epaulet Panel",1,0,"https://render.guildwars2.com/file/1AF308C0AA7B0577B65F9DCD04A4BFEC1B11A30A/63538.png",5,0,"2016-11-11 15:36:03 UTC",246,720,719,1240,0,0
13051,"Ancient Harpoon",1,0,"https://render.guildwars2.com/file/97D9C8BD074BFF93491C170B152666A006961370/631171.png",5,0,"2016-11-11 06:36:11 UTC",731,2000,348,1443,0,0
13052,"Elder Harpoon",1,0,"https://render.guildwars2.com/file/799166DEE62C093179B8385E796FC8015B4609D1/219572.png",5,0,"2016-11-11 17:42:48 UTC",802,2500,1051,2345,0,0
13053,"Green Harpoon",1,0,"https://render.guildwars2.com/file/B1D5471BF1A2F3CAE8242E025D557B30ADB5FED7/219573.png",5,0,"2016-11-11 09:22:37 UTC",121,420,1226,183,0,0
13054,"Hard Harpoon",1,0,"https://render.guildwars2.com/file/10B971031D60490CAE441C39C90B6A43114C9CA8/340060.png",5,0,"2016-11-11 17:42:48 UTC",2546,4479,1029,86,0,0
13055,"Seasoned Harpoon",1,0,"https://render.guildwars2.com/file/05099139C5C54E406EDA7C4F47F6A990231B1449/219574.png",5,0,"2016-11-11 17:42:48 UTC",644,1800,421,154,0,0
13056,"Soft Harpoon",1,0,"https://render.guildwars2.com/file/F505CD9B1CF6FC977446E338A4A4E726E8026432/219575.png",5,0,"2016-11-11 15:36:03 UTC",772,1978,603,422,0,0
13057,"Bronze Torch Head",1,0,"https://render.guildwars2.com/file/74CC2180A3354A95076248D711EF715A9339D8A9/219576.png",5,0,"2016-11-11 11:42:44 UTC",221,600,877,3482,0,0
13058,"Darksteel Torch Head",1,0,"https://render.guildwars2.com/file/B6E7CC576611C4736EA9982B00956999FC3310EA/340061.png",5,0,"2016-11-11 17:42:48 UTC",268,1033,1364,463,0,0
13059,"Iron Torch Head",1,0,"https://render.guildwars2.com/file/14F406BEF9F93F33DBF0192731772DF04BCC0E99/219577.png",5,0,"2016-11-11 09:22:37 UTC",670,1646,926,398,0,0
13060,"Mithril Torch Head",1,0,"https://render.guildwars2.com/file/3766A9E64307B50B4E717809A6A2FE1841A0FA6C/219578.png",5,0,"2016-11-11 03:26:33 UTC",55,87,2411,1743,0,0
13061,"Orichalcum Torch Head",1,0,"https://render.guildwars2.com/file/E64301054F52022BDA976D57E4ACB221CF4BAF73/340062.png",5,0,"2016-11-11 17:42:48 UTC",821,1446,674,1149,0,0
13062,"Steel Torch Head",1,0,"https://render.guildwars2.com/file/ADF5146871C3691F23C2683C2F38779FAB02B157/219579.png",5,0,"2016-11-11 11:42:44 UTC",447,1500,1374,528,0,0
13063,"Coarse Boot Sole",1,0,"https://render.guildwars2.com/file/483E0B4ADE193470F3FA725AC7736C3ABF6702AB/222990.png",5,0,"2016-11-10 18:30:07 UTC",288,569,4564,752,0,0
13064,"Coarse Shoulderguard Panel",1,0,"https://render.guildwars2.com/file/D50FBD05C1074F49CAD76E6E17FAEECB16BFBCCA/223002.png",5,0,"2016-11-11 15:36:03 UTC",816,1806,963,221,0,0
13065,"Coarse Boot Upper",1,0,"https://render.guildwars2.com/file/610EAE1CE61AA7B4DC6520485FE365AEAE30A8D3/222992.png",5,0,"2016-11-10 18:30:07 UTC",900,1898,1428,341,0,0
13066,"Coarse Longcoat Padding",1,0,"https://render.guildwars2.com/file/44964029C84C7F62FC1927506D07D40BE165F60A/223004.png",5,0,"2016-11-11 11:42:44 UTC",112,728,1090,1631,0,0
13067,"Coarse Longcoat Panel",1,0,"https://render.guildwars2.com/file/9DA100AEFC1C00D0AE6F65A8B1C05EADF34B6902/222994.png",5,0,"2016-11-11 17:42:48 UTC",4042,9895,1675,45,0,0
13068,"Coarse Glove Lining",1,0,"https://render.guildwars2.com/file/701FB2DD187B9DC0A8FFE6AAACB5097797F28021/223006.png",5,0,"2016-11-11 15:36:03 UTC",273,697,2174,1389,0,0
13069,"Coarse Glove Panel",1,0,"https://render.guildwars2.com/file/48C41A202D0EB2D76D05E9E2977862ACBE4BE309/222996.png",5,0,"2016-11-11 17:42:48 UTC",1301,2447,1722,88,0,0
13070,"Coarse Goggle Padding",1,0,"https://render.guildwars2.com/file/A84BB5C1B280610096799BDE0C107AC7D8E807DF/223010.png",5,0,"2016-11-11 15:36:03 UTC",819,1566,1475,792,0,0
13071,"Coarse Goggle Strap",1,0,"https://render.guildwars2.com/file/C31C9AC52DB85DB9E0083D24CFD3EDC9A3A6FF57/223000.png",5,0,"2016-11-11 15:36:03 UTC",227,727,1313,787,0,0
13072,"Coarse Trouser Padding",1,0,"https://render.guildwars2.com/file/751717D727E00B4DD750544A7423E2DC0F22A4A7/223008.png",5,0,"2016-11-11 17:42:52 UTC",317,1262,728,1071,-19,0
13073,"Coarse Trouser Panel",1,0,"https://render.guildwars2.com/file/6D5FB901DAC6B3E164F4BA11763AA5D8D899327E/222998.png",5,0,"2016-11-11 17:42:52 UTC",3707,7169,719,225,-16,0
13074,"Coarse Shoulderguard Padding",1,0,"https://render.guildwars2.com/file/D435AFF0D7D1D566B0D61E00FEDA1CC57EE2303C/223012.png",5,0,"2016-11-11 15:36:03 UTC",260,730,1431,780,0,0
13075,"Thin Boot Sole",1,0,"https://render.guildwars2.com/file/AA077A3AFC1A4466B50210337C0A03DCE31F004C/223014.png",5,0,"2016-11-11 17:42:52 UTC",150,330,1734,1912,2,0
13076,"Thin Glove Strap",1,0,"https://render.guildwars2.com/file/70E91C07E36C950DFE5174DA56A0A0DDA8FD180F/223020.png",5,0,"2016-11-10 10:14:46 UTC",238,1052,2442,619,0,0
13077,"Thin Shoulderguard Panel",1,0,"https://render.guildwars2.com/file/45FCF898B2791CF00FF96E64F99D38C5AACA5D0F/223026.png",5,0,"2016-11-11 17:42:52 UTC",450,985,2410,791,1,0
13078,"Thin Boot Upper",1,0,"https://render.guildwars2.com/file/DED7CDEE3305CD50FE13B64C1FCDE89C09D4DC4B/223016.png",5,0,"2016-11-10 13:25:34 UTC",260,1100,1705,318,0,0
13079,"Thin Jerkin Padding",1,0,"https://render.guildwars2.com/file/C0B86039E3CEE1546D04065CCEF32F5FA8185308/223028.png",5,0,"2016-11-11 17:42:52 UTC",72,299,915,3013,2,0
13080,"Thin Jerkin Panel",1,0,"https://render.guildwars2.com/file/0F545E4E2F2243A4A1996360BCAA45F368E303EB/223018.png",5,0,"2016-11-11 17:42:52 UTC",2099,11889,1943,126,0,0
13081,"Thin Glove Lining",1,0,"https://render.guildwars2.com/file/3D1B9B1BC501DC619CFB0855CA070BAA130AF824/223030.png",5,0,"2016-11-11 00:38:04 UTC",176,468,2767,2077,0,0
13082,"Thin Mask Panel",1,0,"https://render.guildwars2.com/file/2B2B75775C499A3829C7CDBE0DB0E47FEE5A3B4F/223034.png",5,0,"2016-11-11 15:36:08 UTC",203,466,993,1436,0,0
13083,"Thin Mask Strap",1,0,"https://render.guildwars2.com/file/D55564DBF616CBB9E8D907CF6CC96378CF659477/223024.png",5,0,"2016-11-11 15:36:08 UTC",511,950,3701,1209,0,0
13084,"Thin Legging Padding",1,0,"https://render.guildwars2.com/file/9AF41802E276933CF44CBC501AEE12607A28EC04/223032.png",5,0,"2016-11-11 03:26:39 UTC",183,747,1534,1571,0,0
13085,"Thin Legging Panel",1,0,"https://render.guildwars2.com/file/9B98C59939A953300E9F720366E73A465B4F0618/223022.png",5,0,"2016-11-11 15:36:08 UTC",1913,3039,1141,735,0,0
13086,"Thin Shoulderguard Padding",1,0,"https://render.guildwars2.com/file/F895C3270D789FD01229487623D4726EC6B2EDE2/223036.png",5,0,"2016-11-11 17:42:52 UTC",201,467,950,1572,2,0
13087,"Rawhide Legging Strap",1,0,"https://render.guildwars2.com/file/020301659BB8311CBCFFE7080FE51F0D1D987F57/63546.png",5,0,"2016-11-10 07:07:11 UTC",6,8,2334,6490,0,0
